Model:	LI-7500A Open Path CO2/H2O Analyzer
SN:	75H-2651
Instrument:	AIU-1552
File Type:	2
Software Version:	7.5.0
Timestamp:	10:54:56
Timezone:	Asia/Kuala_Lumpur
DATAH	Seconds	Nanoseconds	Sequence Number	Diagnostic Value	Diagnostic Value 2	Date	Time	CO2 Absorptance	H2O Absorptance	CO2 (mmol/m^3)	CO2 (mg/m^3)	H2O (mmol/m^3)	H2O (g/m^3)	Temperature (C)	Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - Ts (K)	Cooler Voltage (V)	Vin SmartFlux (V)	CO2 (umol/mol)	H2O (mmol/mol)	Dew Point (C)	CO2 Signal Strength	H2O Sample	H2O Reference	CO2 Sample	CO2 Reference	CHK
DATA	1449025180	300000000	170056572	255	1	2015-12-02	10:59:40:300	0.0869626	0.128056	15.9578	702.143	1280.52	23.0493	29.0071	101.152	0.632416	0.438114	0.0499768	303.898	2.29689	0	396.312	31.8017	25.1782	98.9442	39151	39190	38716	39357	 86
DATA	1449025180	400000000	170056602	255	1	2015-12-02	10:59:40:400	0.086959	0.128046	15.9567	702.093	1280.33	23.046	29.0071	101.147	0.666042	0.423164	0.0474858	303.93	2.29689	0	396.257	31.7949	25.1838	98.9442	39151	39190	38714	39356	193
DATA	1449025180	500000000	170056632	255	1	2015-12-02	10:59:40:500	0.0869663	0.128066	15.9585	702.175	1280.64	23.0515	29.0071	101.147	0.643623	0.393272	0.0406351	303.936	2.29689	0	396.317	31.8035	25.2131	98.9417	39138	39190	38716	39356	 70
DATA	1449025180	600000000	170056662	255	1	2015-12-02	10:59:40:600	0.0869338	0.128308	15.9508	701.834	1284.1	23.1137	29.0071	101.147	0.647362	0.370853	0.0425034	303.992	2.29689	0	396.115	31.8887	25.2517	98.9417	39124	39189	38715	39355	 42
DATA	1449025180	700000000	170056692	255	1	2015-12-02	10:59:40:700	0.0869346	0.128607	15.951	701.844	1288.41	23.1913	29.0071	101.147	0.613731	0.359646	0.0462399	303.967	2.29689	0	396.125	31.9961	25.2993	98.9392	39125	39189	38714	39354	 73
DATA	1449025180	800000000	170056722	255	1	2015-12-02	10:59:40:800	0.0869339	0.128536	15.9507	701.832	1287.38	23.1728	29.0071	101.152	0.669781	0.337227	0.0468626	303.979	2.29699	0	396.11	31.9699	25.2597	98.9406	39130	39188	38714	39354	 83
DATA	1449025180	900000000	170056752	255	1	2015-12-02	10:59:40:900	0.0869446	0.128476	15.9532	701.939	1286.5	23.157	29.0071	101.152	0.639889	0.314808	0.0499768	304.004	2.29689	0	396.165	31.9477	25.2752	98.9392	39133	39188	38714	39354	 36
DATA	1449025181	0	170056782	255	1	2015-12-02	10:59:41:000	0.086942	0.12842	15.953	701.93	1285.75	23.1435	29.0033	101.147	0.755722	0.292389	0.0518451	303.986	2.29689	0	396.194	31.9317	25.3839	98.9417	39098	39188	38716	39354	 38
DATA	1449025181	100000000	170056812	255	1	2015-12-02	10:59:41:100	0.0869042	0.129107	15.9437	701.522	1295.6	23.3207	29.0071	101.147	0.781878	0.288651	0.0555816	304.023	2.29689	0	395.931	32.1737	25.3475	98.9367	39122	39188	38714	39353	 31
DATA	1449025181	200000000	170056842	255	1	2015-12-02	10:59:41:200	0.0869274	0.128608	15.9494	701.773	1288.44	23.1919	29.0033	101.152	0.845398	0.318542	0.0505996	304.035	2.29699	0	396.092	31.9975	25.2723	98.9406	39128	39188	38714	39354	118
DATA	1449025181	300000000	170056872	255	1	2015-12-02	10:59:41:300	0.0869347	0.128519	15.951	701.843	1287.14	23.1685	29.0071	101.152	0.778141	0.337227	0.0493541	303.973	2.29689	0	396.12	31.9643	25.3098	98.9392	39117	39188	38715	39354	  0
DATA	1449025181	400000000	170056902	255	1	2015-12-02	10:59:41:400	0.0869279	0.128782	15.9493	701.77	1290.92	23.2365	29.0071	101.147	0.80056	0.382065	0.0543361	303.986	2.29689	0	396.077	32.058	25.3278	98.9392	39108	39188	38715	39354	213
DATA	1449025181	500000000	170056932	255	1	2015-12-02	10:59:41:500	0.0869163	0.128893	15.9467	701.653	1292.53	23.2655	29.0033	101.147	0.751986	0.378326	0.0568271	303.973	2.29689	0	396.015	32.0983	25.2903	98.9367	39128	39188	38716	39353	123
DATA	1449025181	600000000	170056962	255	1	2015-12-02	10:59:41:600	0.0868977	0.128424	15.9425	701.47	1285.79	23.1442	29.0033	101.147	0.770668	0.441851	0.0562043	304.06	2.29689	0	395.919	31.9316	25.2158	98.9392	39143	39188	38715	39354	  6
DATA	1449025181	700000000	170056992	255	1	2015-12-02	10:59:41:700	0.0869391	0.128145	15.952	701.886	1281.75	23.0715	29.0033	101.147	0.63615	0.430641	0.0705276	304.092	2.29679	0	396.129	31.8292	25.216	98.9403	39147	39188	38714	39354	189
DATA	1449025181	800000000	170057022	255	1	2015-12-02	10:59:41:800	0.0869519	0.127982	15.9551	702.026	1279.43	23.0298	29.0033	101.152	0.710884	0.303596	0.0711508	303.998	2.29689	0	396.224	31.7729	25.1182	98.9392	39163	39188	38713	39354	101
DATA	1449025181	900000000	170057052	255	1	2015-12-02	10:59:41:900	0.0869736	0.127692	15.9603	702.254	1275.28	22.955	29.0033	101.152	0.778141	0.25502	0.0543361	303.93	2.29689	0	396.356	31.6701	25.1336	98.9367	39162	39187	38712	39353	184
DATA	1449025182	0	170057082	255	1	2015-12-02	10:59:42:000	0.0869697	0.127703	15.9594	702.212	1275.43	22.9578	28.9995	101.147	0.729567	0.307335	0.0505996	303.905	2.29689	0	396.329	31.6737	25.1301	98.9392	39154	39187	38713	39354	  0
DATA	1449025182	100000000	170057112	255	1	2015-12-02	10:59:42:100	0.0869528	0.128011	15.9554	702.036	1279.85	23.0373	29.0033	101.152	0.755722	0.318542	0.0537133	303.942	2.29689	0	396.229	31.7832	25.1746	98.9417	39155	39188	38714	39354	 69
DATA	1449025182	200000000	170057142	255	1	2015-12-02	10:59:42:200	0.08696	0.127904	15.9572	702.115	1278.33	23.0099	29.0033	101.152	0.755722	0.277439	0.0680366	303.961	2.29689	0	396.281	31.7461	25.1501	98.9367	39164	39187	38713	39353	233
DATA	1449025182	300000000	170057172	255	1	2015-12-02	10:59:42:300	0.0869548	0.127648	15.956	702.062	1274.65	22.9438	29.0033	101.152	0.774405	0.307335	0.0661683	303.936	2.29689	0	396.247	31.6545	25.2449	98.9367	39136	39187	38714	39353	 57
DATA	1449025182	400000000	170057202	255	1	2015-12-02	10:59:42:400	0.0869276	0.128367	15.9492	701.766	1284.94	23.1289	28.9995	101.147	0.774405	0.262493	0.0674138	303.911	2.29689	0	396.059	31.9082	25.2881	98.9367	39123	39187	38714	39353	134
DATA	1449025182	500000000	170057232	255	1	2015-12-02	10:59:42:500	0.0869108	0.128583	15.9454	701.596	1288.06	23.1851	28.9995	101.147	0.781878	0.292389	0.0717735	303.948	2.29689	0	395.972	31.9864	25.3497	98.9341	39112	39187	38714	39352	158
DATA	1449025182	600000000	170057262	255	1	2015-12-02	10:59:42:600	0.0869033	0.128809	15.9435	701.516	1291.3	23.2434	28.9995	101.152	0.781878	0.303596	0.0705276	304.011	2.29689	0	395.922	32.0666	25.3842	98.9367	39081	39187	38714	39352	 55
DATA	1449025182	700000000	170057292	255	1	2015-12-02	10:59:42:700	0.0868909	0.129568	15.9407	701.391	1302.28	23.441	28.9995	101.152	0.796824	0.314808	0.0680366	304.023	2.29689	0	395.873	32.3409	25.3259	98.9341	39111	39186	38713	39352	 59
DATA	1449025182	800000000	170057322	255	1	2015-12-02	10:59:42:800	0.0869195	0.128802	15.9476	701.692	1291.23	23.2421	28.9995	101.147	0.785614	0.378326	0.0524678	304.073	2.29689	0	396.043	32.0665	25.2203	98.9341	39177	39186	38712	39352	105
DATA	1449025182	900000000	170057352	255	1	2015-12-02	10:59:42:900	0.0869536	0.12743	15.9558	702.054	1271.54	22.8878	28.9995	101.152	0.834188	0.367119	0.0748873	303.973	2.29689	0	396.243	31.5773	25.1969	98.9392	39158	39188	38714	39354	117
DATA	1449025183	0	170057382	255	1	2015-12-02	10:59:43:000	0.0869413	0.127894	15.9527	701.919	1278.17	23.0071	28.9995	101.152	0.822979	0.326015	0.0717735	303.898	2.29689	0	396.16	31.7414	25.2512	98.9392	39138	39188	38714	39354	198
DATA	1449025183	100000000	170057412	255	1	2015-12-02	10:59:43:100	0.0869248	0.128293	15.9488	701.747	1283.9	23.1102	28.9995	101.147	0.804296	0.3447	0.0717735	304.017	2.29689	0	396.063	31.8835	25.2175	98.9367	39141	39188	38714	39354	216
DATA	1449025183	200000000	170057442	255	1	2015-12-02	10:59:43:200	0.0869227	0.128294	15.9483	701.727	1283.91	23.1104	28.9995	101.152	0.748249	0.326015	0.0705276	304.104	2.29679	0	396.055	31.8841	25.2705	98.9392	39117	39187	38714	39353	 92
DATA	1449025183	300000000	170057472	255	1	2015-12-02	10:59:43:300	0.0869105	0.128806	15.9453	701.595	1291.27	23.2428	28.9995	101.147	0.770668	0.348434	0.0773783	304.054	2.29679	0	395.977	32.0666	25.4429	98.9352	39087	39187	38715	39352	141
DATA	1449025183	400000000	170057502	255	1	2015-12-02	10:59:43:400	0.086883	0.129338	15.9386	701.298	1298.91	23.3804	28.9995	101.147	0.669781	0.340961	0.0605636	304.085	2.29679	0	395.786	32.2545	25.4129	98.9327	39096	39186	38714	39352	 94
DATA	1449025183	500000000	170057532	255	1	2015-12-02	10:59:43:500	0.0869035	0.129131	15.9437	701.523	1295.96	23.3273	28.9995	101.147	0.651096	0.378326	0.0537133	304.16	2.29689	0	395.942	32.1836	25.3873	98.9341	39090	39186	38715	39352	 57
DATA	1449025183	600000000	170057562	255	1	2015-12-02	10:59:43:600	0.0868653	0.129352	15.9349	701.134	1299.16	23.3848	28.9995	101.147	0.643623	0.303596	0.0667911	304.173	2.29689	0	395.731	32.2637	25.4924	98.9316	39061	39184	38716	39350	121
DATA	1449025183	700000000	170057592	255	1	2015-12-02	10:59:43:700	0.0868009	0.12982	15.9196	700.463	1305.9	23.5062	28.9995	101.152	0.565159	0.355907	0.0723963	304.235	2.29689	0	395.339	32.43	25.5126	98.9316	39066	39184	38715	39350	166
DATA	1449025183	800000000	170057622	255	1	2015-12-02	10:59:43:800	0.0868194	0.129797	15.9239	700.654	1305.57	23.5002	28.9995	101.147	0.673515	0.397011	0.0630546	304.116	2.29689	0	395.451	32.4221	25.5144	98.9316	39063	39184	38715	39351	 92
DATA	1449025183	900000000	170057652	255	1	2015-12-02	10:59:43:900	0.0868179	0.129836	15.9237	700.645	1306.16	23.5108	28.9995	101.157	0.688461	0.434378	0.0705276	304.185	2.29689	0	395.458	32.4377	25.4141	98.9291	39083	39184	38713	39350	135
DATA	1449025184	0	170057682	255	1	2015-12-02	10:59:44:000	0.0868702	0.129315	15.936	701.183	1298.63	23.3753	28.9995	101.147	0.669781	0.404484	0.0711508	304.266	2.29689	0	395.759	32.2505	25.4063	98.9291	39073	39184	38715	39350	189
DATA	1449025184	100000000	170057712	255	1	2015-12-02	10:59:44:100	0.0868018	0.129733	15.9199	700.477	1304.65	23.4837	28.9995	101.152	0.651096	0.352173	0.0649228	304.222	2.29689	0	395.36	32.4001	25.5958	98.9291	39054	39183	38717	39350	 49
DATA	1449025184	200000000	170057742	255	1	2015-12-02	10:59:44:200	0.086781	0.129949	15.915	700.26	1307.77	23.5399	29.0033	101.147	0.598785	0.367119	0.0680366	304.322	2.29689	0	395.233	32.4772	25.5685	98.9241	39064	39182	38714	39348	218
DATA	1449025184	300000000	170057772	255	1	2015-12-02	10:59:44:300	0.0868094	0.129677	15.9217	700.553	1303.84	23.469	29.0033	101.152	0.591312	0.382065	0.0636773	304.341	2.29689	0	395.397	32.3794	25.4567	98.9241	39069	39182	38714	39348	 55
DATA	1449025184	400000000	170057802	255	1	2015-12-02	10:59:44:400	0.0868171	0.129572	15.9234	700.628	1302.31	23.4416	29.0033	101.152	0.52779	0.382065	0.0655456	304.253	2.29689	0	395.431	32.3408	25.4172	98.9241	39075	39182	38713	39348	  9
DATA	1449025184	500000000	170057832	255	1	2015-12-02	10:59:44:500	0.0868164	0.129386	15.9232	700.623	1299.63	23.3933	29.0033	101.152	0.561419	0.370853	0.0630546	304.154	2.29689	0	395.428	32.2742	25.3799	98.9277	39089	39184	38712	39350	102
DATA	1449025184	600000000	170057862	255	1	2015-12-02	10:59:44:600	0.0868815	0.129346	15.9385	701.292	1299.06	23.383	29.0033	101.152	0.658569	0.374592	0.0611863	304.229	2.29689	0	395.813	32.2606	25.4298	98.9266	39080	39183	38712	39349	 72
DATA	1449025184	700000000	170057892	255	1	2015-12-02	10:59:44:700	0.0868844	0.129461	15.9391	701.322	1300.71	23.4129	29.0033	101.152	0.710884	0.456797	0.0499768	304.173	2.29689	0	395.835	32.3021	25.468	98.9266	39068	39183	38712	39349	 65
DATA	1449025184	800000000	170057922	255	1	2015-12-02	10:59:44:800	0.086882	0.129715	15.9382	701.283	1304.35	23.4783	29.0071	101.152	0.651096	0.438114	0.0518451	304.173	2.29689	0	395.786	32.3902	25.5047	98.9266	39067	39184	38712	39349	 49
DATA	1449025184	900000000	170057952	255	1	2015-12-02	10:59:44:900	0.0868693	0.129755	15.9358	701.174	1304.99	23.4897	29.0071	101.152	0.651096	0.404484	0.0443716	304.173	2.29689	0	395.771	32.4098	25.4765	98.9241	39089	39182	38711	39348	136
DATA	1449025185	0	170057982	255	1	2015-12-02	10:59:45:000	0.0868845	0.129238	15.9391	701.321	1297.48	23.3547	29.0071	101.152	0.662308	0.307335	0.0524678	304.123	2.29689	0	395.825	32.2211	25.4045	98.9216	39086	39182	38710	39348	204
DATA	1449025185	100000000	170058012	255	1	2015-12-02	10:59:45:100	0.0868848	0.129257	15.9394	701.334	1297.78	23.3601	29.0071	101.147	0.759459	0.26623	0.0499768	304.129	2.29689	0	395.855	32.2305	25.4092	98.9266	39092	39183	38711	39349	 67
DATA	1449025185	200000000	170058042	255	1	2015-12-02	10:59:45:200	0.0868955	0.129189	15.9418	701.441	1296.81	23.3425	29.0071	101.152	0.722094	0.251284	0.0549588	304.092	2.29689	0	395.912	32.2058	25.388	98.9291	39116	39183	38711	39349	 45
DATA	1449025185	300000000	170058072	255	1	2015-12-02	10:59:45:300	0.0868981	0.128655	15.9426	701.474	1289.11	23.204	29.0108	101.147	0.879028	0.340961	0.0599408	304.054	2.29689	0	395.931	32.0148	25.2651	98.9241	39128	39183	38710	39348	 38
DATA	1449025185	400000000	170058102	255	1	2015-12-02	10:59:45:400	0.0869042	0.128291	15.944	701.538	1283.88	23.1099	29.0108	101.147	0.785614	0.378326	0.0611863	304.092	2.29689	0	395.965	31.8848	25.1938	98.9241	39129	39182	38709	39348	 68
DATA	1449025185	500000000	170058132	255	1	2015-12-02	10:59:45:500	0.0869154	0.128304	15.9463	701.636	1284.01	23.1122	29.0146	101.147	0.804296	0.3447	0.0543361	304.048	2.29689	0	395.99	31.8855	25.2717	98.9266	39105	39182	38710	39348	181
DATA	1449025185	600000000	170058162	255	1	2015-12-02	10:59:45:600	0.086881	0.128928	15.9384	701.289	1293.03	23.2745	29.0146	101.147	0.710884	0.292389	0.0543361	304.079	2.29689	0	395.819	32.1114	25.403	98.9241	39086	39182	38710	39348	255
DATA	1449025185	700000000	170058192	255	1	2015-12-02	10:59:45:700	0.0868772	0.129289	15.9375	701.249	1298.23	23.3681	29.0146	101.152	0.763195	0.292389	0.0574498	304.148	2.29679	0	395.801	32.241	25.4363	98.9252	39088	39183	38712	39349	 81
DATA	1449025185	800000000	170058222	255	1	2015-12-02	10:59:45:800	0.0868702	0.129237	15.9358	701.176	1297.48	23.3546	29.0184	101.152	0.662308	0.296124	0.0717735	304.173	2.29679	0	395.757	32.2221	25.4329	98.9266	39086	39182	38711	39349	108
DATA	1449025185	900000000	170058252	255	1	2015-12-02	10:59:45:900	0.0868855	0.129305	15.9395	701.339	1298.48	23.3726	29.0184	101.147	0.63615	0.333488	0.0742645	304.197	2.29689	0	395.866	32.2483	25.4071	98.9266	39095	39183	38711	39349	 89
DATA	1449025186	0	170058282	255	1	2015-12-02	10:59:46:000	0.0868803	0.129102	15.9383	701.287	1295.54	23.3198	29.0184	101.152	0.651096	0.322281	0.0742645	304.173	2.29689	0	395.834	32.1753	25.4518	98.9266	39082	39184	38713	39349	220
DATA	1449025186	100000000	170058312	255	1	2015-12-02	10:59:46:100	0.0868571	0.129372	15.9326	701.033	1299.4	23.3892	29.0184	101.152	0.651096	0.389538	0.0705276	304.179	2.29689	0	395.664	32.2689	25.4542	98.9241	39075	39181	38713	39348	 58
DATA	1449025186	200000000	170058342	255	1	2015-12-02	10:59:46:200	0.0868291	0.129546	15.9264	700.762	1301.96	23.4353	29.0184	101.147	0.677254	0.45306	0.0518451	304.173	2.29679	0	395.551	32.3357	25.4747	98.9202	39076	39181	38709	39347	 39
DATA	1449025186	300000000	170058372	255	1	2015-12-02	10:59:46:300	0.086875	0.129472	15.937	701.228	1300.89	23.4159	29.0184	101.147	0.651096	0.482952	0.0568271	304.222	2.29689	0	395.805	32.3083	25.4637	98.9216	39082	39181	38710	39346	249
DATA	1449025186	400000000	170058402	255	1	2015-12-02	10:59:46:400	0.0868633	0.129305	15.9343	701.109	1298.47	23.3724	29.0222	101.152	0.580105	0.460533	0.0400124	304.173	2.29679	0	395.737	32.2481	25.385	98.9227	39095	39181	38710	39347	  3
DATA	1449025186	500000000	170058432	255	1	2015-12-02	10:59:46:500	0.0868799	0.129052	15.9382	701.283	1294.83	23.307	29.0222	101.152	0.621204	0.292389	0.0574498	304.166	2.29679	0	395.837	32.158	25.3888	98.9227	39089	39182	38710	39348	 20
DATA	1449025186	600000000	170058462	255	1	2015-12-02	10:59:46:600	0.08687	0.129259	15.9358	701.176	1297.81	23.3605	29.0222	101.152	0.520317	0.292389	0.0661683	304.222	2.29679	0	395.769	32.2313	25.4594	98.9202	39071	39181	38710	39347	246
DATA	1449025186	700000000	170058492	255	1	2015-12-02	10:59:46:700	0.0868485	0.129582	15.9308	700.955	1302.47	23.4444	29.0222	101.152	0.479216	0.352173	0.0562043	304.148	2.29669	0	395.653	32.3477	25.536	98.9187	39060	39180	38710	39347	 42
DATA	1449025186	800000000	170058522	255	1	2015-12-02	10:59:46:800	0.0868504	0.129836	15.9313	700.975	1306.15	23.5106	29.0222	101.147	0.591312	0.382065	0.0418806	304.222	2.29689	0	395.672	32.4398	25.54	98.9165	39064	39179	38708	39345	246
DATA	1449025186	900000000	170058552	255	1	2015-12-02	10:59:46:900	0.0868736	0.129644	15.9366	701.209	1303.36	23.4604	29.0222	101.152	0.565159	0.367119	0.0593181	304.247	2.29689	0	395.79	32.3693	25.4742	98.9191	39045	39180	38710	39346	 54
DATA	1449025187	0	170058582	255	1	2015-12-02	10:59:47:000	0.0868488	0.130147	15.9305	700.94	1310.6	23.5908	29.0222	101.147	0.561419	0.36338	0.0543361	304.266	2.29689	0	395.619	32.5476	25.5874	98.9165	39068	39180	38711	39346	 70
DATA	1449025187	100000000	170058612	255	1	2015-12-02	10:59:47:100	0.0867996	0.129602	15.9193	700.448	1302.74	23.4493	29.026	101.147	0.501635	0.322281	0.0518451	304.291	2.29689	0	395.353	32.3533	25.4905	98.9191	39063	39180	38710	39346	 18
DATA	1449025187	200000000	170058642	255	1	2015-12-02	10:59:47:200	0.0868516	0.129781	15.9314	700.983	1305.34	23.496	29.0222	101.152	0.490425	0.36338	0.0543361	304.216	2.29679	0	395.669	32.419	25.5289	98.9151	39058	39179	38709	39345	205
DATA	1449025187	300000000	170058672	255	1	2015-12-02	10:59:47:300	0.0868498	0.129852	15.9309	700.961	1306.36	23.5144	29.0222	101.152	0.516581	0.292389	0.0667911	304.222	2.29679	0	395.647	32.4436	25.4865	98.9176	39075	39180	38710	39346	110
DATA	1449025187	400000000	170058702	255	1	2015-12-02	10:59:47:400	0.0868531	0.129532	15.932	701.01	1301.76	23.4318	29.026	101.152	0.490425	0.322281	0.0692821	304.272	2.29689	0	395.698	32.3314	25.519	98.9216	39059	39180	38710	39347	112
DATA	1449025187	500000000	170058732	255	1	2015-12-02	10:59:47:500	0.0868454	0.129861	15.93	700.919	1306.49	23.5169	29.026	101.152	0.490425	0.292389	0.0742645	304.316	2.29689	0	395.632	32.4477	25.5472	98.9191	39055	39179	38709	39346	228
DATA	1449025187	600000000	170058762	255	1	2015-12-02	10:59:47:600	0.0868438	0.129969	15.9297	700.905	1308.07	23.5452	29.026	101.147	0.546473	0.236338	0.0717735	304.297	2.29689	0	395.633	32.4875	25.5794	98.9165	39075	39179	38709	39346	109
DATA	1449025187	700000000	170058792	255	1	2015-12-02	10:59:47:700	0.0868766	0.129228	15.9373	701.24	1297.34	23.3521	29.026	101.152	0.52779	0.288651	0.0736418	304.241	2.29689	0	395.805	32.2196	25.3508	98.9191	39105	39180	38709	39346	217
DATA	1449025187	800000000	170058822	255	1	2015-12-02	10:59:47:800	0.086882	0.128844	15.9387	701.301	1291.81	23.2526	29.026	101.152	0.606258	0.292389	0.0736418	304.247	2.29689	0	395.842	32.0825	25.4776	98.9191	39046	39179	38710	39346	 18
DATA	1449025187	900000000	170058852	255	1	2015-12-02	10:59:47:900	0.0868364	0.130148	15.9279	700.828	1310.67	23.592	29.026	101.152	0.591312	0.348434	0.0767555	304.272	2.29679	0	395.594	32.5524	25.6587	98.9151	39027	39178	38709	39344	 23
DATA	1449025188	0	170058882	255	1	2015-12-02	10:59:48:000	0.0868112	0.130607	15.9219	700.563	1317.31	23.7116	29.026	101.147	0.576366	0.352173	0.0761328	304.197	2.29689	0	395.438	32.7169	25.6894	98.914	39018	39177	38709	39344	128
DATA	1449025188	100000000	170058912	255	1	2015-12-02	10:59:48:100	0.0868129	0.13073	15.9222	700.576	1319.08	23.7434	29.026	101.147	0.606258	0.438114	0.0742645	304.266	2.29689	0	395.439	32.7603	25.6943	98.9115	39012	39176	38708	39343	238
DATA	1449025188	200000000	170058942	255	1	2015-12-02	10:59:48:200	0.0868232	0.130811	15.9245	700.676	1320.24	23.7643	29.0297	101.152	0.546473	0.468006	0.0643001	304.366	2.29689	0	395.487	32.7885	25.7307	98.9115	39006	39176	38707	39342	 85
DATA	1449025188	300000000	170058972	255	1	2015-12-02	10:59:48:300	0.0868192	0.130942	15.9237	700.643	1322.17	23.799	29.0297	101.147	0.591312	0.423164	0.0543361	304.341	2.29689	0	395.489	32.838	25.7046	98.909	39010	39175	38708	39342	199
DATA	1449025188	400000000	170059002	255	1	2015-12-02	10:59:48:400	0.0867771	0.130733	15.914	700.215	1319.14	23.7445	29.0297	101.152	0.666042	0.397011	0.0537133	304.366	2.29689	0	395.249	32.7629	25.6151	98.9079	39068	39176	38709	39342	 36
DATA	1449025188	500000000	170059032	255	1	2015-12-02	10:59:48:500	0.0867686	0.129517	15.9122	700.139	1301.53	23.4276	29.0297	101.147	0.595051	0.382065	0.0636773	304.39	2.29689	0	395.203	32.3254	25.5587	98.909	39108	39176	38709	39342	255
DATA	1449025188	600000000	170059062	255	1	2015-12-02	10:59:48:600	0.0867693	0.128448	15.9127	700.16	1286.14	23.1506	29.0297	101.147	0.572632	0.393272	0.0742645	304.428	2.29689	0	395.224	31.9439	25.1105	98.9165	39155	39178	38713	39345	 53
DATA	1449025188	700000000	170059092	255	1	2015-12-02	10:59:48:700	0.086734	0.127759	15.9046	699.8	1276.24	22.9724	29.0297	101.147	0.73704	0.535263	0.0711508	304.129	2.29689	0	395.011	31.6972	25.3863	98.9191	39105	39179	38718	39346	183
DATA	1449025188	800000000	170059122	255	1	2015-12-02	10:59:48:800	0.0866435	0.128844	15.8833	698.865	1291.83	23.253	29.0297	101.147	0.707148	0.539	0.090456	304.166	2.29689	0	394.486	32.0846	25.372	98.9191	39093	39180	38718	39346	 89
DATA	1449025188	900000000	170059152	255	1	2015-12-02	10:59:48:900	0.0866485	0.12913	15.8845	698.916	1295.95	23.3272	29.0297	101.152	0.73704	0.598785	0.0580726	304.216	2.29679	0	394.52	32.1874	25.355	98.9176	39102	39180	38718	39346	195
DATA	1449025189	0	170059182	255	1	2015-12-02	10:59:49:000	0.0866656	0.128883	15.8883	699.086	1292.38	23.2628	29.0335	101.147	0.699673	0.778141	0.0431261	304.104	2.29689	0	394.601	32.0974	25.3431	98.9191	39094	39181	38718	39346	253
DATA	1449025189	100000000	170059212	255	1	2015-12-02	10:59:49:100	0.0866724	0.129087	15.89	699.16	1295.33	23.316	29.0297	101.152	0.609997	0.774405	0.0219522	303.942	2.29689	0	394.657	32.172	25.2452	98.9165	39106	39180	38717	39346	114
DATA	1449025189	200000000	170059242	255	1	2015-12-02	10:59:49:200	0.0866588	0.128729	15.8866	699.009	1290.13	23.2224	29.0335	101.147	0.565159	0.677254	0.0468626	304.023	2.29689	0	394.54	32.0402	25.0502	98.9216	39202	39181	38716	39347	 41
DATA	1449025189	300000000	170059272	255	1	2015-12-02	10:59:49:300	0.0867431	0.126551	15.9068	699.899	1258.96	22.6612	29.0335	101.152	0.602524	0.703407	0.0331621	303.811	2.29689	0	395.055	31.267	24.8074	98.9266	39241	39183	38715	39349	 50
DATA	1449025189	400000000	170059302	255	1	2015-12-02	10:59:49:400	0.0868064	0.12584	15.9217	700.554	1248.84	22.4791	29.0335	101.147	0.621204	0.718357	0.0387669	303.768	2.29689	0	395.422	31.0155	24.7763	98.9291	39252	39184	38717	39350	 55
DATA	1449025189	500000000	170059332	255	1	2015-12-02	10:59:49:500	0.0868034	0.125504	15.9211	700.528	1244.07	22.3933	29.0335	101.152	0.61747	0.718357	0.0306711	303.668	2.29679	0	395.413	30.8975	24.7299	98.9277	39260	39186	38718	39351	 48
DATA	1449025189	600000000	170059362	255	1	2015-12-02	10:59:49:600	0.0867634	0.125589	15.9119	700.123	1245.29	22.4152	29.0335	101.147	0.651096	0.643623	0.0294256	303.618	2.29689	0	395.196	30.9287	24.7767	98.9341	39269	39186	38720	39352	121
DATA	1449025189	700000000	170059392	255	1	2015-12-02	10:59:49:700	0.0867389	0.125291	15.9062	699.874	1241.06	22.3391	29.0335	101.147	0.63615	0.639889	0.0393896	303.662	2.29689	0	395.052	30.8233	24.6805	98.9341	39270	39186	38722	39352	 86
DATA	1449025189	800000000	170059422	255	1	2015-12-02	10:59:49:800	0.0867101	0.125289	15.8996	699.584	1241.05	22.3389	29.0335	101.147	0.651096	0.643623	0.0393896	303.699	2.29679	0	394.899	30.8239	24.679	98.9417	39270	39187	38725	39354	123
DATA	1449025189	900000000	170059452	255	1	2015-12-02	10:59:49:900	0.0866952	0.125311	15.8958	699.415	1241.31	22.3436	29.0335	101.147	0.63615	0.613731	0.0474858	303.662	2.29689	0	394.772	30.8279	24.6777	98.9392	39274	39189	38727	39355	100
DATA	1449025190	0	170059482	255	1	2015-12-02	10:59:50:000	0.0866551	0.125249	15.8867	699.013	1240.45	22.3281	29.0335	101.152	0.688461	0.639889	0.0468626	303.705	2.29689	0	394.558	30.8076	24.67	98.9442	39274	39191	38728	39356	147
DATA	1449025190	100000000	170059512	255	1	2015-12-02	10:59:50:100	0.0866693	0.125318	15.8901	699.165	1241.46	22.3462	29.0335	101.152	0.680988	0.628677	0.0468626	303.737	2.29679	0	394.663	30.834	24.6902	98.9453	39269	39192	38729	39357	 74
DATA	1449025190	200000000	170059542	255	1	2015-12-02	10:59:50:200	0.0866673	0.125466	15.8894	699.136	1243.53	22.3835	29.0335	101.147	0.684727	0.632416	0.0468626	303.73	2.29689	0	394.631	30.8843	24.7347	98.9467	39239	39191	38725	39357	 77
DATA	1449025190	300000000	170059572	255	1	2015-12-02	10:59:50:300	0.0867537	0.126205	15.9094	700.012	1254.04	22.5727	29.0335	101.147	0.688461	0.598785	0.0406351	303.73	2.29689	0	395.122	31.1451	24.942	98.9467	39217	39191	38724	39357	231
